platform,actor_handle,created_at,text
synthetic,actor_1,2025-01-22,boris johnson shock withdrawal tory leadership race happened shock room like bomb went
synthetic,actor_1,2025-01-22,deadliest form tuberculosis snowballing country already hard hit world largest infectious killer airborne
synthetic,actor_1,2025-01-22,massive blast rock central baghdad
synthetic,actor_1,2025-01-22,woman dy forcibly removed hospital florida state chapter naacp said strongly believe death due negligence police department hospital
synthetic,actor_1,2025-01-22,video make visible california unseen natural gas disaster huge methane leak near los angeles spewing ten thousand pound greenhouse gas atmosphere every
synthetic,actor_1,2025-01-22,aaron rodgers still complaining cancel culture good look packer quarterback made thought clear via wardrobe made questionable statement covid radio show appearance
synthetic,actor_1,2025-01-22,martin malley accuses rival worn politics immigration hell democratic presidential candidate said
synthetic,actor_1,2025-01-22,unloose spring organization snow barely memory wearing short drinking iced coffee using vaguely soggy grass nap study toss frisbee
synthetic,actor_1,2025-01-22,white house no donald trump vet ptsd not weak veteran torching gop nominee implying not strong struggle trauma
synthetic,actor_1,2025-01-22,maverick financial advisor warning business danger k plan mission not expose true nature industry operates also share message capitalism truth central economic planning belief root cause many people retirement planning challenge
synthetic,actor_1,2025-01-22,trumpismo american fascism serious people using f word fascist describe donald trump phenomenon
synthetic,actor_1,2025-01-22,inner nerd love photo old school america historical gem new york public library recently released collection
synthetic,actor_1,2025-01-22,donald trump second meeting vladimir putin g summit encounter previously undisclosed
synthetic,actor_1,2025-01-22,house price suffer festive fall uk house price fell december according figure office deputy prime minister nationally house price rose annual rate december less rise previous month average uk house price fell november reflecting recent land registry figure confirming slowdown late major uk region apart northern ireland experienced fall annual growth december december traditionally quiet month housing market christmas celebration however recent figure land registry showing big drop sale last quarter previous year suggested slowdown could seasonal blip volume sale october december dropped nearly quarter period land registry said although office deputy prime minister odpm land registry figure point slowdown market recent survey nationwide halifax indicated market may undergoing revival registering fall back end halifax said house price rose january nationwide reported rise first month year
synthetic,actor_1,2025-01-22,california marijuana legalization could usher new gold rush legalization recreational weed would generate estimated billion additional tax per year
synthetic,actor_2,2025-01-22,nevada speaker elect step racist writing emerge
synthetic,actor_2,2025-01-22,roll royce pay million bribery scandal others used unaoil middleman engine maker could first line corporate domino
synthetic,actor_2,2025-01-22,may judgement day american tortured uae monday two american held emirati jail almost two year find court whether sentenced year prison successful businessmen kamal ahmed eldarat age son mohamed tortured making false confession given sham trial
